,m_ticker,ticker,comp_name,comp_name_2,exchange,currency_code,per_end_date,per_type,per_code,per_fisc_year,per_fisc_qtr,per_cal_year,per_cal_qtr,data_type_ind,filing_type,qtr_nbr,fye_month,comp_cik,per_len,sic_code,filing_date,last_changed_date,state_incorp_name,bus_address_line_1,bus_city,bus_state_name,bus_post_code,bus_phone_nbr,bus_fax_nbr,mail_address_line_1,mail_city,mail_state_name,mail_post_code,country_name,country_code,home_exchange_name,emp_cnt,emp_pt_cnt,emp_ft_cnt,emp_other_cnt,comm_share_holder,auditor,auditor_opinion,comp_url,email_addr,nbr_shares_out,shares_out_date,officer_name_1,officer_title_1,officer_name_2,officer_title_2,officer_name_3,officer_title_3,officer_name_4,officer_title_4,officer_name_5,officer_title_5,rpt_0_date,tot_revnu,cost_good_sold,gross_profit,tot_deprec_amort,int_exp_oper,int_invst_income_oper,res_dev_exp,in_proc_res_dev_exp_aggr,tot_sell_gen_admin_exp,rental_exp_ind_broker,pension_post_retire_exp,other_oper_income_exp,tot_oper_exp,oper_income,non_oper_int_exp,int_cap,asset_wdown_impair_aggr,restruct_charge,merger_acq_income_aggr,rental_income,spcl_unusual_charge,impair_goodwill,litig_aggr,gain_loss_sale_asset_aggr,gain_loss_sale_invst_aggr,stock_div_subsid,income_loss_equity_invst_other,pre_tax_minority_int,int_invst_income,other_non_oper_income_exp,tot_non_oper_income_exp,pre_tax_income,tot_provsn_income_tax,income_aft_tax,minority_int,equity_earn_subsid,invst_gain_loss_other,other_income,income_cont_oper,income_discont_oper,income_bef_exord_acct_change,exord_income_loss,cumul_eff_acct_change,consol_net_income_loss,non_ctl_int,net_income_parent_comp,pref_stock_div_other_adj,net_income_loss_share_holder,eps_basic_cont_oper,eps_basic_discont_oper,eps_basic_acct_change,eps_basic_extra,eps_basic_consol,eps_basic_parent_comp,basic_net_eps,eps_diluted_cont_oper,eps_diluted_discont_oper,eps_diluted_acct_change,eps_diluted_extra,eps_diluted_consol,eps_diluted_parent_comp,diluted_net_eps,dilution_factor,avg_d_shares,avg_b_shares,norm_pre_tax_income,norm_aft_tax_income,ebitda,ebit,rpt_1_date,cash_sterm_invst,note_loan_rcv,rcv_est_doubt,rcv_tot,invty,prepaid_expense,def_charge_curr,def_tax_asset_curr,asset_discont_oper_curr,other_curr_asset,tot_curr_asset,gross_prop_plant_equip,tot_accum_deprec,net_prop_plant_equip,net_real_estate_misc_prop,cap_software,lterm_invst,adv_dep,lterm_rcv,invty_lterm,goodwill_intang_asset_tot,def_charge_non_curr,def_tax_asset_lterm,asset_discont_oper_lterm,pension_post_retire_asset,other_lterm_asset,tot_lterm_asset,tot_asset,note_pay,acct_pay,div_pay,other_pay,accrued_exp,other_accrued_exp,curr_portion_debt,curr_portion_cap_lease,curr_portion_tax_pay,defer_revnu_curr,defer_tax_liab_curr,liab_discont_oper_curr,other_curr_liab,tot_curr_liab,tot_lterm_debt,defer_revnu_non_curr,pension_post_retire_liab,defer_tax_liab_lterm,mand_redeem_pref_sec_subsid,pref_stock_liab,min_int,liab_disc_oper_lterm,other_non_curr_liab,tot_lterm_liab,tot_liab,tot_pref_stock,comm_stock_net,addtl_paid_in_cap,retain_earn_accum_deficit,equity_equiv,treas_stock,compr_income,def_compsn,other_share_holder_equity,tot_comm_equity,tot_share_holder_equity,tot_liab_share_holder_equity,comm_shares_out,pref_stock_shares_out,tang_stock_holder_equity,rpt_2_date,net_income_loss,tot_deprec_amort_cash_flow,other_non_cash_item,tot_non_cash_item,change_acct_rcv,change_invty,change_acct_pay,change_acct_pay_accrued_liab,change_income_tax,change_asset_liab,tot_change_asset_liab,oper_activity_other,cash_flow_oper_activity,net_change_prop_plant_equip,net_change_intang_asset,net_acq_divst,net_change_sterm_invst,net_change_lterm_invst,net_change_invst_tot,invst_activity_other,cash_flow_invst_activity,net_lterm_debt,net_curr_debt,debt_issue_retire_net_tot,net_comm_equity_issued_repurch,net_pref_equity_issued_repurch,net_tot_equity_issued_repurch,tot_comm_pref_stock_div_paid,fin_activity_other,cash_flow_fin_activity,fgn_exchange_rate_adj,disc_oper_misc_cash_flow_adj,incr_decr_cash,beg_cash,end_cash,stock_based_compsn,comm_stock_div_paid,pref_stock_div_paid,tot_deprec_amort_qd,stock_based_compsn_qd,cash_flow_oper_activity_qd,net_change_prop_plant_equip_qd,comm_stock_div_paid_qd,pref_stock_div_paid_qd,tot_comm_pref_stock_div_qd,wavg_shares_out,wavg_shares_out_diluted,eps_basic_net,eps_diluted_net
46,GS&,GS,GOLDMAN SACHS,"The Goldman Sachs Group, Inc.",NYSE,USD,2018-03-31,Q,,2018,1,2018,1,F,10-Q,201801,12,886982,3,6211,2018-05-04,2018-05-03,DE,200 WEST STREET,NEW YORK,NY,10282,2129021000,,200 WEST STREET,NEW YORK,NY,10282,UNITED STATES,X1,,,,,,,,,www.goldmansachs.com,gs-investor-relations@gs.com,377718100,2018-04-20,,,,,,,,,,,2019-05-06,10080.0,844.0,9236.0,299.0,,,182.0,,4795.0,,,-541.0,6661.0,3419.0,,,,,,,,,,,,,,,,,,3419.0,587.0,2832.0,,,,,2832.0,,2832.0,,,2832.0,,2832.0,95.0,2737.0,7.2783,,,,7.2783,7.2783,7.02,7.1915,,,,7.1915,7.1915,6.95,-0.0901,393.8,389.1,3419.0,2832.0,3718.0,3419.0,2018-05-04,429531.0,71697.0,,108019.0,,,,,,,609247.0,,,,,,336879.0,,,,,,,,,27409.0,364288.0,973535.0,47760.0,190991.0,,,,,,,,,,,425306.0,664057.0,225899.0,,,,,,,,,225899.0,889956.0,11203.0,9.0,53992.0,93907.0,,76177.0,-1770.0,,2415.0,72376.0,83579.0,973535.0,377.70599999999996,0.42,83579.0,2019-05-06,2832.0,299.0,1373.0,1672.0,,-7543.0,-10479.0,,,12554.0,-5468.0,,-964.0,-556.0,,-68.0,,-3005.0,-3005.0,-5584.0,-9213.0,5402.0,5603.0,11005.0,-800.0,-685.0,-1485.0,-376.0,11485.0,20629.0,,,10452.0,110051.0,120503.0,1329.0,-376.0,,299.0,1329.0,-964.0,-556.0,-376.0,,-376.0,389.1,393.8,7.02,6.95
47,GS&,GS,GOLDMAN SACHS,"The Goldman Sachs Group, Inc.",NYSE,USD,2018-06-30,Q,,2018,2,2018,2,F,10-Q,201802,12,886982,3,6211,2018-08-03,2018-08-02,DE,200 WEST STREET,NEW YORK,NY,10282,2129021000,,200 WEST STREET,NEW YORK,NY,10282,UNITED STATES,X1,,,,,,,,,www.goldmansachs.com,gs-investor-relations@gs.com,377556200,2018-07-20,,,,,,,,,,,2019-08-05,9636.0,812.0,8824.0,335.0,,,183.0,,4146.0,,,-884.0,6360.0,3276.0,,,,,,,,,,,,,,,,,,3276.0,711.0,2565.0,,,,,2565.0,,2565.0,,,2565.0,,2565.0,217.0,2348.0,6.6142,,,,6.6142,6.6142,6.04,6.5334,,,,6.5334,6.5334,5.98,-0.252,392.6,387.8,3276.0,2565.0,3611.0,3276.0,2018-08-03,429422.0,74082.0,,88637.0,,,,,,,592141.0,,,,,,347959.0,,,,,,,,,28510.0,376469.0,968610.0,44390.0,192617.0,,,,,,,,,,,417650.0,654657.0,227354.0,,,,,,,,,227354.0,882011.0,11203.0,9.0,54000.0,95941.0,,76177.0,-958.0,,2581.0,75396.0,86599.0,968610.0,377.879,0.42,86599.0,2019-08-05,5397.0,634.0,1783.0,2417.0,,-31085.0,10355.0,,,20550.0,-180.0,,7634.0,-1805.0,,-149.0,,-2897.0,-2897.0,-7952.0,-12803.0,8850.0,5577.0,14427.0,-790.0,-685.0,-1475.0,-907.0,14490.0,26535.0,,,21366.0,110051.0,131417.0,1505.0,-907.0,,335.0,176.0,8598.0,-1249.0,-531.0,,-531.0,387.8,392.6,6.04,5.98
48,GS&,GS,GOLDMAN SACHS,"The Goldman Sachs Group, Inc.",NYSE,USD,2018-09-30,Q,,2018,3,2018,3,F,10-Q,201803,12,886982,3,6211,2018-11-02,2018-11-02,DE,200 WEST STREET,NEW YORK,NY,10282,2129021000,,200 WEST STREET,NEW YORK,NY,10282,UNITED STATES,X1,,,,,,,,,www.goldmansachs.com,gs-investor-relations@gs.com,371973700,2018-10-19,,,,,,,,,,,2019-11-01,8820.0,714.0,8106.0,317.0,,,167.0,,3782.0,,,-762.0,5742.0,3078.0,,,,,,,,,,,,,,,,,,3078.0,554.0,2524.0,,,,,2524.0,,2524.0,,,2524.0,,2524.0,71.0,2453.0,6.5489999999999995,,,,6.5489999999999995,6.5489999999999995,6.35,6.4635,,,,6.4635,6.4635,6.28,-0.6599,390.5,385.4,3078.0,2524.0,3395.0,3078.0,2018-11-02,417209.0,76011.0,,83315.0,,,,,,,576535.0,,,,,,351028.0,,,,,,,,,29627.0,380655.0,957190.0,41735.0,189968.0,,,,,,,,,,,409338.0,641041.0,229387.0,,,,,,,,,229387.0,870428.0,11203.0,9.0,54012.0,98083.0,,77422.0,-1839.0,,2716.0,75559.0,86762.0,957190.0,372.73900000000003,0.42,86762.0,2019-11-01,7921.0,951.0,1963.0,2914.0,,-35890.0,13043.0,,,14332.0,-8515.0,,2320.0,-3461.0,,-146.0,,-2863.0,-2863.0,-10365.0,-16835.0,7084.0,7469.0,14553.0,-2031.0,-685.0,-2716.0,-1289.0,12787.0,23335.0,,,8820.0,110051.0,118871.0,1671.0,-1289.0,,317.0,166.0,-5314.0,-1656.0,-382.0,,-382.0,385.4,390.5,6.35,6.28
49,GS&,GS,GOLDMAN SACHS,"The Goldman Sachs Group, Inc.",NYSE,USD,2018-12-31,Q,,2018,4,2018,4,F,10-Q,201804,12,886982,3,6211,2019-02-26,2019-02-25,DE,200 WEST STREET,NEW YORK,NY,10282,2129021000,,200 WEST STREET,NEW YORK,NY,10282,UNITED STATES,X1,,36600.0,,36600.0,,7137.0,PricewaterhouseCoopers LLP,Fair,www.goldmansachs.com,gs-investor-relations@gs.com,368272300,2019-02-08,David M. Solomon,"Chief Executive Officer,Chairman and Director",Stephen M. Scherr,Chief Financial Officer,M. Michele Burns,Director,Drew G. Faust,Director,Mark A. Flaherty,Director,2021-02-22,8080.0,,8080.0,377.0,,,208.0,,2651.0,,,-4506.0,5372.0,2708.0,,,,,,,,,,,,,,,,,,2708.0,170.0,2538.0,,,,,2538.0,,2538.0,,,2538.0,,2538.0,216.0,2322.0,6.6964,,,,6.6964,6.6964,6.11,6.6159,,,,6.6159,6.6159,6.04,1.3564,384.3,379.5,2708.0,2538.0,3085.0,2708.0,2020-02-21,405090.0,97837.0,,72455.0,,,,,,,575382.0,,,,,,327419.0,,,,,,,,,28995.0,356414.0,931796.0,40502.0,180235.0,,,,,,,,,,,396725.0,617462.0,224149.0,,,,,,,,,224149.0,841611.0,11203.0,9.0,54005.0,100100.0,,78670.0,693.0,,2845.0,78982.0,90185.0,931796.0,367.74199999999996,0.42,90185.0,2021-02-22,10459.0,1328.0,-300.0,1028.0,,-27322.0,6416.0,,,25983.0,5077.0,,16564.0,-4271.0,,-162.0,,-1323.0,-1323.0,-13064.0,-18820.0,4198.0,2923.0,7121.0,-3256.0,-685.0,-3941.0,-1810.0,21382.0,22752.0,,,20496.0,110051.0,130547.0,1831.0,-1810.0,,377.0,160.0,14244.0,-810.0,-521.0,,-521.0,385.4,390.2,6.12,6.06
50,HOMD,HD,HOME DEPOT,"The Home Depot, Inc.",NYSE,USD,2018-01-31,A,,2018,4,2018,1,F,10-K,2018,1,354950,12,5211,2018-03-22,2018-03-22,DE,2455 PACES FERRY ROAD,ATLANTA,GA,30339,770-433-8211,,2455 PACES FERRY ROAD,ATLANTA,GA,30339,UNITED STATES,X1,,413000.0,385000.0,28000.0,,114000.0,KPMG LLP,Fair,www.homedepot.com,investor_relations@homedepot.com,1157270000,2018-03-02,Craig A. Menear,"Chief Executive Officer, Chairman and President",Carol B. Tome,Chief Financial Officer and Executive Vice President-Corporate Services,Gerard J. Arpey,Director,Ari Bousbib,Director,Jeffery H. Boyd,Director,2020-03-25,100904.0,66548.0,34356.0,1811.0,,,,,17864.0,,,,86223.0,14681.0,1057.0,,,,,,,,,,,,,,74.0,,-983.0,13698.0,5068.0,8630.0,,,,,8630.0,,8630.0,,,8630.0,,8630.0,,8630.0,7.3260000000000005,,,,7.3260000000000005,7.3260000000000005,7.33,7.2889,,,,7.2889,7.2889,7.29,1.3604,1184.0,1178.0,13698.0,8630.0,16743.0,14681.0,2019-03-28,3595.0,,,1952.0,12748.0,,,,,638.0,18933.0,41414.0,19339.0,22075.0,,,,,,,2275.0,,,,,1246.0,25596.0,44529.0,,7244.0,,,1640.0,2170.0,2761.0,,54.0,1805.0,,,520.0,16194.0,24267.0,,,440.0,,,,,2174.0,26881.0,43075.0,,89.0,10192.0,39935.0,,48196.0,-566.0,,,1454.0,1454.0,44529.0,1158.0,,-821.0,2020-03-25,8630.0,2062.0,365.0,2427.0,139.0,-84.0,,352.0,29.0,118.0,554.0,420.0,12031.0,-1850.0,,-374.0,,,,-4.0,-2228.0,2448.0,850.0,3298.0,-7745.0,,-7745.0,-4212.0,-211.0,-8870.0,124.0,,1057.0,2538.0,3595.0,273.0,-4212.0,,,,,,,,,1178.0,1184.0,7.33,7.29
51,HOMD,HD,HOME DEPOT,"The Home Depot, Inc.",NYSE,USD,2018-01-31,Q,,2018,4,2018,1,F,10-Q,201804,1,354950,3,5211,2018-03-22,2018-03-22,DE,2455 PACES FERRY ROAD,ATLANTA,GA,30339,770-433-8211,,2455 PACES FERRY ROAD,ATLANTA,GA,30339,UNITED STATES,X1,,413000.0,385000.0,28000.0,,114000.0,KPMG LLP,Fair,www.homedepot.com,investor_relations@homedepot.com,1157270000,2018-03-02,Craig A. Menear,"Chief Executive Officer, Chairman and President",Carol B. Tome,Chief Financial Officer and Executive Vice President-Corporate Services,Gerard J. Arpey,Director,Ari Bousbib,Director,Jeffery H. Boyd,Director,2020-03-25,23883.0,15790.0,8093.0,464.0,,,,,4440.0,,,,20694.0,3189.0,269.0,,,,,,,,,,,,,,23.0,,-246.0,2943.0,1164.0,1779.0,,,,,1779.0,,1779.0,,,1779.0,,1779.0,,1779.0,1.5326,,,,1.5326,1.5326,1.53,1.5247,,,,1.5247,1.5247,1.52,6.2703,1167.0,1160.0,2943.0,1779.0,3718.0,3189.0,2019-03-28,3595.0,,,1952.0,12748.0,,,,,638.0,18933.0,41414.0,19339.0,22075.0,,,,,,,2275.0,,,,,1246.0,25596.0,44529.0,,7244.0,,,1640.0,2170.0,2761.0,,54.0,1805.0,,,520.0,16194.0,24267.0,,,440.0,,,,,2174.0,26881.0,43075.0,,89.0,10192.0,39935.0,,48196.0,-566.0,,,1454.0,1454.0,44529.0,1158.0,,-821.0,2020-03-25,8630.0,2062.0,365.0,2427.0,139.0,-84.0,,352.0,29.0,118.0,554.0,420.0,12031.0,-1850.0,,-374.0,,,,-4.0,-2228.0,2448.0,850.0,3298.0,-7745.0,,-7745.0,-4212.0,-211.0,-8870.0,124.0,,1057.0,2538.0,3595.0,273.0,-4212.0,,529.0,59.0,2290.0,-534.0,-1038.0,,-1038.0,1178.0,1184.0,1.54,1.53
52,HOMD,HD,HOME DEPOT,"The Home Depot, Inc.",NYSE,USD,2018-04-30,Q,,2019,1,2018,2,F,10-Q,201901,1,354950,3,5211,2018-05-22,2018-05-21,DE,2455 PACES FERRY ROAD,ATLANTA,GA,30339,770-433-8211,,2455 PACES FERRY ROAD,ATLANTA,GA,30339,UNITED STATES,X1,,,,,,,,,www.homedepot.com,investor_relations@homedepot.com,1153544000,2018-05-15,,,,,,,,,,,2019-05-29,24947.0,16330.0,8617.0,457.0,,,,,4779.0,,,,21566.0,3381.0,261.0,,,,,,,,,,,,,,22.0,,-239.0,3142.0,738.0,2404.0,,,,,2404.0,,2404.0,,,2404.0,,2404.0,,2404.0,2.0868,,,,2.0868,2.0868,2.09,2.076,,,,2.076,2.076,2.08,4.6399,1158.0,1152.0,3142.0,2404.0,3913.0,3381.0,2018-05-22,3599.0,,,2296.0,14432.0,,,,,887.0,21214.0,41596.0,19668.0,21928.0,,,,,,,2281.0,,,,,1227.0,25436.0,46650.0,,9726.0,,,1413.0,2804.0,1549.0,,,1911.0,,,730.0,18133.0,24244.0,,,,,,,,2586.0,26830.0,44963.0,,89.0,10017.0,41221.0,,49044.0,-596.0,,,1687.0,1687.0,46650.0,1154.0,,-594.0,2019-05-29,2404.0,532.0,75.0,607.0,-319.0,-1687.0,,2532.0,547.0,-103.0,970.0,,3981.0,-548.0,,,,,,,-548.0,-10.0,-1209.0,-1219.0,-1107.0,,-1107.0,-1189.0,115.0,-3400.0,-29.0,,4.0,3595.0,3599.0,84.0,-1189.0,,532.0,84.0,3981.0,-548.0,-1189.0,,-1189.0,1152.0,1158.0,2.09,2.08
53,HOMD,HD,HOME DEPOT,"The Home Depot, Inc.",NYSE,USD,2018-07-31,Q,,2019,2,2018,3,F,10-Q,201902,1,354950,3,5211,2018-08-21,2018-08-20,DE,2455 PACES FERRY ROAD,ATLANTA,GA,30339,770-433-8211,,2455 PACES FERRY ROAD,ATLANTA,GA,30339,UNITED STATES,X1,,,,,,,,,www.homedepot.com,investor_relations@homedepot.com,1144138000,2018-08-14,,,,,,,,,,,2019-08-27,30463.0,20098.0,10365.0,460.0,,,,,5004.0,,,,25562.0,4901.0,272.0,,,,,,,,,,,,,,26.0,,-246.0,4655.0,1149.0,3506.0,,,,,3506.0,,3506.0,,,3506.0,,3506.0,,3506.0,3.0647,,,,3.0647,3.0647,3.06,3.0513,,,,3.0513,3.0513,3.05,-1.55,1149.0,1144.0,4655.0,3506.0,5431.0,4901.0,2018-08-21,3490.0,,,2164.0,14044.0,,,,,1104.0,20802.0,41864.0,19955.0,21909.0,,,,,,,2251.0,,,,,1270.0,25430.0,46232.0,,9407.0,,,1535.0,2542.0,2203.0,,,1989.0,,,750.0,18426.0,23295.0,,,,,,,,2502.0,25797.0,44223.0,,89.0,10079.0,43543.0,,50928.0,-774.0,,,2009.0,2009.0,46232.0,1145.0,,-242.0,2019-08-27,5910.0,1062.0,24.0,1086.0,-192.0,-1355.0,,2617.0,21.0,-181.0,910.0,1.0,7907.0,-1075.0,,,,,,,-1075.0,-28.0,-1559.0,-1587.0,-2996.0,,-2996.0,-2373.0,142.0,-6814.0,-123.0,,-105.0,3595.0,3490.0,144.0,-2373.0,,530.0,60.0,3926.0,-527.0,-1184.0,,-1184.0,1144.0,1149.0,3.06,3.05
54,HOMD,HD,HOME DEPOT,"The Home Depot, Inc.",NYSE,USD,2018-10-31,Q,,2019,3,2018,4,F,10-Q,201903,1,354950,3,5211,2018-11-20,2018-11-19,DE,2455 PACES FERRY ROAD,ATLANTA,GA,30339,770-433-8211,,2455 PACES FERRY ROAD,ATLANTA,GA,30339,UNITED STATES,X1,,,,,,,,,www.homedepot.com,investor_relations@homedepot.com,1129528000,2018-11-13,,,,,,,,,,,2019-11-26,26302.0,17151.0,9151.0,473.0,,,,,4808.0,,,,22432.0,3870.0,249.0,,,,,,,,,,,,,,25.0,,-224.0,3646.0,779.0,2867.0,,,,,2867.0,,2867.0,,,2867.0,,2867.0,,2867.0,2.526,,,,2.526,2.526,2.53,2.5127,,,,2.5127,2.5127,2.51,-3.0901,1141.0,1135.0,3646.0,2867.0,4411.0,3870.0,2018-11-20,1764.0,,,2171.0,14754.0,,,,,1120.0,19809.0,42347.0,20293.0,22054.0,,,,,,,2258.0,,,,,1079.0,25391.0,45200.0,,9054.0,,,1495.0,2685.0,2452.0,,,1858.0,,,652.0,18196.0,23332.0,,,,,,,,2352.0,25684.0,43880.0,,89.0,10409.0,45235.0,,53696.0,-717.0,,,1320.0,1320.0,45200.0,1131.0,,-938.0,2019-11-26,8777.0,1603.0,140.0,1743.0,-196.0,-2041.0,,2134.0,61.0,-324.0,-366.0,-118.0,10036.0,-1690.0,,,,,,-3.0,-1693.0,-1192.0,-161.0,-1353.0,-5378.0,,-5378.0,-3548.0,99.0,-10180.0,6.0,,-1831.0,3595.0,1764.0,204.0,-3548.0,,541.0,60.0,2129.0,-615.0,-1175.0,,-1175.0,1135.0,1141.0,2.53,2.51
55,IBM,IBM,INTL BUS MACH,International Business Machines Corporation,NYSE,USD,2018-12-31,A,,2018,4,2018,4,F,10-K,2018,12,51143,12,3570,2019-02-26,2019-02-26,NY,1 NEW ORCHARD ROAD,ARMONK,NY,10504,914-499-1900,,1 NEW ORCHARD RD,ARMONK,NY,10504,UNITED STATES,X1,,381100.0,,381100.0,,395480.0,PricewaterhouseCoopers LLP,Fair,www.ibm.com,ibm@computershare.com,889866200,2019-02-08,Virginia M. Rometty,"Chief Executive Officer, Chairman and President",James J. Kavanaugh,Senior Vice President and Chief Financial Officer,Robert F. Del Bene,Vice President and Controller,Michael L. Eskew,Director,David N. Farr,Director,2021-02-23,79591.0,42654.0,36937.0,,,,5379.0,,19366.0,,,,67399.0,12192.0,723.0,,,,,,,,,,,,,,,-126.0,-849.0,11342.0,2619.0,8723.0,,,,,8723.0,5.0,8728.0,,,8728.0,,8728.0,,8728.0,9.56,0.01,,,9.5697,9.5697,9.57,9.51,0.01,,,9.5251,9.5251,9.52,-4.6807,916.3,912.0,11342.0,8723.0,16672.0,12192.0,2020-02-25,12222.0,22388.0,,8175.0,1682.0,2378.0,2300.0,,,,49146.0,32460.0,21668.0,10792.0,,,2386.0,,9148.0,,39352.0,2676.0,5216.0,,4666.0,,74236.0,123382.0,,6558.0,,,,3941.0,10207.0,,3046.0,11165.0,,,3310.0,38227.0,35605.0,3445.0,17002.0,,,,,,12174.0,68226.0,106452.0,,55151.0,,159206.0,,168071.0,-29490.0,,,16930.0,16929.0,123382.0,892.4789999999999,,-22422.0,2021-02-23,8728.0,4480.0,1486.0,5966.0,1006.0,-127.0,126.0,,,-451.0,554.0,,15247.0,-3147.0,,-139.0,,-1123.0,-1123.0,-503.0,-4913.0,-1642.0,1341.0,-301.0,-4614.0,,-4614.0,-5666.0,111.0,-10469.0,-495.0,,-630.0,12234.0,11604.0,510.0,-5666.0,,,,,,,,,912.048,916.315,9.57,9.52
56,IBM,IBM,INTL BUS MACH,International Business Machines Corporation,NYSE,USD,2018-03-31,Q,,2018,1,2018,1,F,10-Q,201801,12,51143,3,3570,2018-04-24,2018-04-24,NY,1 NEW ORCHARD ROAD,ARMONK,NY,10504,914-499-1900,,1 NEW ORCHARD RD,ARMONK,NY,10504,UNITED STATES,X1,,,,,,,,,www.ibm.com,ibm@computershare.com,917968300,2018-03-31,,,,,,,,,,,2019-04-30,19072.0,10826.0,8246.0,,,,1405.0,,5445.0,,,,17676.0,1396.0,165.0,,,,,,,,,,,,,,,-96.0,-261.0,1136.0,-540.0,1676.0,,,,,1675.0,4.0,1679.0,,,1679.0,,1679.0,,1679.0,1.82,0.0,,,1.8236,1.8236,1.82,1.81,0.0,,,1.8144,1.8144,1.81,-4.026,925.4,920.7,1136.0,1676.0,2510.0,1396.0,2018-04-24,13155.0,20245.0,,8984.0,1753.0,2573.0,2413.0,,,,49122.0,32775.0,21497.0,11278.0,,,2942.0,,8856.0,,40253.0,2593.0,5111.0,,5129.0,,76162.0,125285.0,,5736.0,,,,4754.0,5977.0,,2918.0,13059.0,,,3289.0,35733.0,40410.0,3852.0,16750.0,,,,,,10250.0,71262.0,106995.0,,54712.0,,156371.0,,164334.0,-28583.0,,,18290.0,18290.0,125285.0,917.9680000000001,,-21963.0,2019-04-30,1679.0,1114.0,150.0,1264.0,,,,,,1658.0,1658.0,,4602.0,-767.0,,-71.0,,-837.0,-837.0,-89.0,-1764.0,-1125.0,412.0,-713.0,-830.0,,-830.0,-1382.0,16.0,-2909.0,100.0,,28.0,12234.0,12262.0,116.0,-1382.0,,1114.0,116.0,4602.0,-767.0,-1382.0,,-1382.0,920.7,925.4,1.82,1.81
57,IBM,IBM,INTL BUS MACH,International Business Machines Corporation,NYSE,USD,2018-06-30,Q,,2018,2,2018,2,F,10-Q,201802,12,51143,3,3570,2018-07-31,2018-07-31,NY,1 NEW ORCHARD ROAD,ARMONK,NY,10504,914-499-1900,,1 NEW ORCHARD RD,ARMONK,NY,10504,UNITED STATES,X1,,,,,,,,,www.ibm.com,ibm@computershare.com,912768200,2018-06-30,,,,,,,,,,,2019-07-30,20003.0,10804.0,9199.0,,,,1364.0,,4857.0,,,,17025.0,2978.0,173.0,,,,,,,,,,,,,,,-30.0,-203.0,2776.0,373.0,2403.0,,,,,2402.0,1.0,2403.0,,,2403.0,,2403.0,-1.0,2404.0,2.63,0.0011,,,2.6259,2.6259,2.63,2.61,0.0011,,,2.6137,2.6137,2.61,-4.3660000000000005,919.4,915.1,2776.0,2403.0,4094.0,2978.0,2018-07-31,11926.0,19806.0,,8534.0,1742.0,2443.0,2344.0,,,,46795.0,32233.0,21209.0,11024.0,,,2518.0,,8783.0,,39826.0,2613.0,4689.0,,5375.0,,74828.0,121622.0,,5518.0,,,,4059.0,7646.0,,2780.0,11752.0,,,3686.0,35442.0,37851.0,3718.0,15963.0,,,,,,10000.0,67532.0,102974.0,,54827.0,,157349.0,,165366.0,-28290.0,,,18648.0,18648.0,121622.0,912.768,,-21178.0,2019-07-30,4083.0,2230.0,248.0,2478.0,,,,,,336.0,336.0,,6896.0,-1621.0,,-122.0,,-1077.0,-1077.0,422.0,-2399.0,-1148.0,397.0,-751.0,-1910.0,,-1910.0,-2819.0,52.0,-5428.0,-344.0,,-1274.0,12234.0,10960.0,242.0,-2819.0,,1116.0,126.0,2294.0,-854.0,-1437.0,,-1437.0,915.1,919.4,2.63,2.61
58,IBM,IBM,INTL BUS MACH,International Business Machines Corporation,NYSE,USD,2018-09-30,Q,,2018,3,2018,3,F,10-Q,201803,12,51143,3,3570,2018-10-30,2018-10-30,NY,1 NEW ORCHARD ROAD,ARMONK,NY,10504,914-499-1900,,1 NEW ORCHARD RD,ARMONK,NY,10504,UNITED STATES,X1,,,,,,,,,www.ibm.com,ibm@computershare.com,908793800,2018-09-30,,,,,,,,,,,2019-10-30,18756.0,9952.0,8804.0,,,,1252.0,,4363.0,,,,15567.0,3189.0,191.0,,,,,,,,,,,,,,,,-191.0,2996.0,304.0,2692.0,,,,,2692.0,2.0,2694.0,,,2694.0,,2694.0,,2694.0,2.95,0.0022,,,2.9565,2.9565,2.95,2.94,0.0022,,,2.9436,2.9436,2.94,-3.312,915.2,911.2,2996.0,2692.0,4327.0,3189.0,2018-10-30,14663.0,19249.0,,7838.0,1893.0,2388.0,2227.0,,,,48257.0,32484.0,21535.0,10949.0,,,2272.0,,8179.0,,39660.0,2581.0,4436.0,,5655.0,,73732.0,121990.0,,5384.0,,,,3700.0,10932.0,,2502.0,10704.0,,,3601.0,36822.0,35989.0,3507.0,15774.0,,,,,,9979.0,65249.0,102071.0,,54987.0,,158612.0,,165995.0,-27820.0,,,19918.0,19918.0,121990.0,908.794,,-19741.0,2019-10-30,6777.0,3368.0,353.0,3721.0,,,,,,631.0,631.0,,11128.0,-2421.0,,-123.0,,-3201.0,-3201.0,377.0,-5368.0,468.0,376.0,844.0,-2541.0,,-2541.0,-4250.0,82.0,-5864.0,-399.0,,-503.0,12234.0,11731.0,371.0,-4250.0,,1138.0,129.0,4232.0,-800.0,-1431.0,,-1431.0,911.2,915.2,2.95,2.94
